restaurant_id,name,link,city,area,cuisine,rating,votes,has_online_delivery,has_table_booking,price
38206,KFC,https://www.swiggy.com/dapi/menu/pl?restaurantId=38206,bangalore,Yeshwantpur,"Burgers, Fast Food, Rolls & Wraps",4,4.2K+,1,0,₹400 for two
170196,Burger King,https://www.swiggy.com/dapi/menu/pl?restaurantId=170196,bangalore,Rajajinagar,"Burgers, American",4.2,8.7K+,1,0,₹350 for two
92283,McDonald's,https://www.swiggy.com/dapi/menu/pl?restaurantId=92283,bangalore,Malleshwaram,"Burgers, Beverages, Cafe, Desserts",4.5,8.4K+,1,0,₹400 for two
774097,Bakingo,https://www.swiggy.com/dapi/menu/pl?restaurantId=774097,bangalore,Basaveshwara Nagara,"Bakery, Desserts, Beverages, Snacks",4.6,3.7K+,1,0,₹300 for two
577803,ITC Aashirvaad Soul Creations,https://www.swiggy.com/dapi/menu/pl?restaurantId=577803,bangalore,"Sanjay Nagar, New BEL Road","Indian, pure veg, Healthy Food, Home Food, South Indian, North Indian, Sweets",4.6,3.9K+,1,0,₹500 for two
264696,Domino's Pizza,https://www.swiggy.com/dapi/menu/pl?restaurantId=264696,bangalore,Basaveshwaranagar,"Pizzas, Italian, Pastas, Desserts",4.4,6.1K+,1,0,₹400 for two
14555,Pizza Hut,https://www.swiggy.com/dapi/menu/pl?restaurantId=14555,bangalore,RT Nagar,Pizzas,4.2,22K+,1,0,₹350 for two
560792,McDonald's,https://www.swiggy.com/dapi/menu/pl?restaurantId=560792,bangalore,RT Nagar,"Burgers, Beverages, Cafe, Desserts",4.3,7.5K+,1,0,₹400 for two
17304,KFC,https://www.swiggy.com/dapi/menu/pl?restaurantId=17304,bangalore,R T Nagar,"Burgers, Fast Food, Rolls & Wraps",4,24K+,1,0,₹400 for two
8032,Burger King,https://www.swiggy.com/dapi/menu/pl?restaurantId=8032,bangalore,Sanjaynagar,"Burgers, American",4.3,87K+,1,0,₹350 for two
548402,Taco Bell,https://www.swiggy.com/dapi/menu/pl?restaurantId=548402,bangalore,New BEL Road,"Mexican, Fast Food, Snacks",4.3,4.0K+,1,0,₹300 for two
111834,Bakingo,https://www.swiggy.com/dapi/menu/pl?restaurantId=111834,bangalore,Ganganagar,"Bakery, Desserts, Beverages, Snacks",4.6,10K+,1,0,₹300 for two
681565,LeanCrust Pizza- ThinCrust Experts,https://www.swiggy.com/dapi/menu/pl?restaurantId=681565,bangalore,RT Nagar,"Pizzas, Italian, Desserts",4.4,625,1,0,₹300 for two
3435,Nandhini Deluxe,https://www.swiggy.com/dapi/menu/pl?restaurantId=3435,bangalore,RT Nagar,"North Indian, Chinese, Andhra, Biryani",4.4,22K+,1,0,₹500 for two
581530,Cheesecakes By CakeZone,https://www.swiggy.com/dapi/menu/pl?restaurantId=581530,bangalore,Toms Plaza,"Desserts, Bakery",4.8,96,1,0,₹200 for two
681315,GLOBO Ice Creams Of The World,https://www.swiggy.com/dapi/menu/pl?restaurantId=681315,bangalore,RT Nagar,"Ice Cream, Desserts, Bakery",4.6,96,1,0,₹150 for two
790136,The Belgian Waffle Co.,https://www.swiggy.com/dapi/menu/pl?restaurantId=790136,bangalore,Manyata Tech Park,"Waffle, Desserts, Ice Cream",4.5,1.5K+,1,0,₹200 for two
17589,Polar Bear,https://www.swiggy.com/dapi/menu/pl?restaurantId=17589,bangalore,R.T. Nagar,"Ice Cream, Desserts",4.6,11K+,1,0,₹300 for two
519528,SMOOR,https://www.swiggy.com/dapi/menu/pl?restaurantId=519528,bangalore,R T Nagar,"Desserts, Bakery",4.7,1.5K+,1,0,₹350 for two
616228,"Bhatti Chicken - Grilled, NOT Fried!",https://www.swiggy.com/dapi/menu/pl?restaurantId=616228,bangalore,RT Nagar,"North Indian, Snacks, Fast Food, Tandoor",4.2,201,1,0,₹250 for two
692181,BOOM - Sub Style Sandwiches,https://www.swiggy.com/dapi/menu/pl?restaurantId=692181,bangalore,RT Nagar,"Snacks, Indian, Desserts",4.4,225,1,0,₹250 for two
409508,Mealful Rolls - India's Biggest Rolls,https://www.swiggy.com/dapi/menu/pl?restaurantId=409508,bangalore,RT Nagar,"Fast Food, Snacks, North Indian, Desserts",4,187,1,0,₹250 for two
369412,Gourmet Ice Cream Cakes by Baskin Robbins,https://www.swiggy.com/dapi/menu/pl?restaurantId=369412,bangalore,R.T. Nagar,"Ice Cream Cakes, Desserts, Ice Cream, Bakery",4.8,26,1,0,₹250 for two
9608,Brahmins' Thatte Idli,https://www.swiggy.com/dapi/menu/pl?restaurantId=9608,bangalore,"Sanjay Nagar, New BEL Road",South Indian,4.5,36K+,1,0,₹150 for two
721822,Cheesecake & co.,https://www.swiggy.com/dapi/menu/pl?restaurantId=721822,bangalore,Koramangala,"Bakery, Desserts",4.7,1.4K+,1,0,₹500 for two
352792,Grameen Kulfi,https://www.swiggy.com/dapi/menu/pl?restaurantId=352792,bangalore,Central Bangalore,"Ice Cream, Desserts",4.8,672,1,0,₹120 for two
789454,Pizza Hut,https://www.swiggy.com/dapi/menu/pl?restaurantId=789454,bangalore,Kanaka Nagar,Pizzas,4,63,1,0,₹350 for two
1117347,Mealy - Your Everyday Meal,https://www.swiggy.com/dapi/menu/pl?restaurantId=1117347,bangalore,R.T. Nagar,"Street Food, North Indian, Beverages",3.8,4,1,0,₹200 for two
1010452,Burger King,https://www.swiggy.com/dapi/menu/pl?restaurantId=1010452,bangalore,Manorayanapalya,"Burgers, American",4.3,2.4K+,1,0,₹350 for two
17304,KFC,https://www.swiggy.com/dapi/menu/pl?restaurantId=17304,bangalore,R T Nagar,"Burgers, Fast Food, Rolls & Wraps",4,24K+,1,0,₹400 for two
560792,McDonald's,https://www.swiggy.com/dapi/menu/pl?restaurantId=560792,bangalore,RT Nagar,"Burgers, Beverages, Cafe, Desserts",4.3,7.5K+,1,0,₹400 for two
548402,Taco Bell,https://www.swiggy.com/dapi/menu/pl?restaurantId=548402,bangalore,New BEL Road,"Mexican, Fast Food, Snacks",4.3,4.0K+,1,0,₹300 for two
914574,Goli Vadapav No-1,https://www.swiggy.com/dapi/menu/pl?restaurantId=914574,bangalore,Sanjay Nagar,"Fast Food, Chinese",4.6,576,1,0,₹100 for two
465301,Kolkata Victoria Chat House,https://www.swiggy.com/dapi/menu/pl?restaurantId=465301,bangalore,R T Nagar,"Snacks, Indian, Chaat",4.2,1.3K+,1,0,₹169 for two
14555,Pizza Hut,https://www.swiggy.com/dapi/menu/pl?restaurantId=14555,bangalore,RT Nagar,Pizzas,4.2,22K+,1,0,₹350 for two
560792,McDonald's,https://www.swiggy.com/dapi/menu/pl?restaurantId=560792,bangalore,RT Nagar,"Burgers, Beverages, Cafe, Desserts",4.3,7.5K+,1,0,₹400 for two
17304,KFC,https://www.swiggy.com/dapi/menu/pl?restaurantId=17304,bangalore,R T Nagar,"Burgers, Fast Food, Rolls & Wraps",4,24K+,1,0,₹400 for two
8032,Burger King,https://www.swiggy.com/dapi/menu/pl?restaurantId=8032,bangalore,Sanjaynagar,"Burgers, American",4.3,87K+,1,0,₹350 for two
111834,Bakingo,https://www.swiggy.com/dapi/menu/pl?restaurantId=111834,bangalore,Ganganagar,"Bakery, Desserts, Beverages, Snacks",4.6,10K+,1,0,₹300 for two
681565,LeanCrust Pizza- ThinCrust Experts,https://www.swiggy.com/dapi/menu/pl?restaurantId=681565,bangalore,RT Nagar,"Pizzas, Italian, Desserts",4.4,625,1,0,₹300 for two
3435,Nandhini Deluxe,https://www.swiggy.com/dapi/menu/pl?restaurantId=3435,bangalore,RT Nagar,"North Indian, Chinese, Andhra, Biryani",4.4,22K+,1,0,₹500 for two
581530,Cheesecakes By CakeZone,https://www.swiggy.com/dapi/menu/pl?restaurantId=581530,bangalore,Toms Plaza,"Desserts, Bakery",4.8,96,1,0,₹200 for two
681315,GLOBO Ice Creams Of The World,https://www.swiggy.com/dapi/menu/pl?restaurantId=681315,bangalore,RT Nagar,"Ice Cream, Desserts, Bakery",4.6,96,1,0,₹150 for two
790136,The Belgian Waffle Co.,https://www.swiggy.com/dapi/menu/pl?restaurantId=790136,bangalore,Manyata Tech Park,"Waffle, Desserts, Ice Cream",4.5,1.5K+,1,0,₹200 for two
17589,Polar Bear,https://www.swiggy.com/dapi/menu/pl?restaurantId=17589,bangalore,R.T. Nagar,"Ice Cream, Desserts",4.6,11K+,1,0,₹300 for two
519528,SMOOR,https://www.swiggy.com/dapi/menu/pl?restaurantId=519528,bangalore,R T Nagar,"Desserts, Bakery",4.7,1.5K+,1,0,₹350 for two
616228,"Bhatti Chicken - Grilled, NOT Fried!",https://www.swiggy.com/dapi/menu/pl?restaurantId=616228,bangalore,RT Nagar,"North Indian, Snacks, Fast Food, Tandoor",4.2,201,1,0,₹250 for two
692181,BOOM - Sub Style Sandwiches,https://www.swiggy.com/dapi/menu/pl?restaurantId=692181,bangalore,RT Nagar,"Snacks, Indian, Desserts",4.4,225,1,0,₹250 for two
409508,Mealful Rolls - India's Biggest Rolls,https://www.swiggy.com/dapi/menu/pl?restaurantId=409508,bangalore,RT Nagar,"Fast Food, Snacks, North Indian, Desserts",4,187,1,0,₹250 for two
369412,Gourmet Ice Cream Cakes by Baskin Robbins,https://www.swiggy.com/dapi/menu/pl?restaurantId=369412,bangalore,R.T. Nagar,"Ice Cream Cakes, Desserts, Ice Cream, Bakery",4.8,26,1,0,₹250 for two
9608,Brahmins' Thatte Idli,https://www.swiggy.com/dapi/menu/pl?restaurantId=9608,bangalore,"Sanjay Nagar, New BEL Road",South Indian,4.5,36K+,1,0,₹150 for two
721822,Cheesecake & co.,https://www.swiggy.com/dapi/menu/pl?restaurantId=721822,bangalore,Koramangala,"Bakery, Desserts",4.7,1.4K+,1,0,₹500 for two
352792,Grameen Kulfi,https://www.swiggy.com/dapi/menu/pl?restaurantId=352792,bangalore,Central Bangalore,"Ice Cream, Desserts",4.8,672,1,0,₹120 for two
662585,Go Zero Ice Creams & Desserts,https://www.swiggy.com/dapi/menu/pl?restaurantId=662585,bangalore,Hebbal,"Ice Cream, Desserts, Healthy Food",4.5,367,1,0,₹150 for two
789454,Pizza Hut,https://www.swiggy.com/dapi/menu/pl?restaurantId=789454,bangalore,Kanaka Nagar,Pizzas,4,63,1,0,₹350 for two
1117347,Mealy - Your Everyday Meal,https://www.swiggy.com/dapi/menu/pl?restaurantId=1117347,bangalore,R.T. Nagar,"Street Food, North Indian, Beverages",3.8,4,1,0,₹200 for two
1010452,Burger King,https://www.swiggy.com/dapi/menu/pl?restaurantId=1010452,bangalore,Manorayanapalya,"Burgers, American",4.3,2.4K+,1,0,₹350 for two
17304,KFC,https://www.swiggy.com/dapi/menu/pl?restaurantId=17304,bangalore,R T Nagar,"Burgers, Fast Food, Rolls & Wraps",4,24K+,1,0,₹400 for two
560792,McDonald's,https://www.swiggy.com/dapi/menu/pl?restaurantId=560792,bangalore,RT Nagar,"Burgers, Beverages, Cafe, Desserts",4.3,7.5K+,1,0,₹400 for two
914574,Goli Vadapav No-1,https://www.swiggy.com/dapi/menu/pl?restaurantId=914574,bangalore,Sanjay Nagar,"Fast Food, Chinese",4.6,576,1,0,₹100 for two
465301,Kolkata Victoria Chat House,https://www.swiggy.com/dapi/menu/pl?restaurantId=465301,bangalore,R T Nagar,"Snacks, Indian, Chaat",4.2,1.3K+,1,0,₹169 for two
878073,Iyyengar'S Cake Shop And Sweets,https://www.swiggy.com/dapi/menu/pl?restaurantId=878073,bangalore,"Sanjay Nagar, New BEL Road","Bakery, Sweets, Snacks, Burgers",4.4,701,1,0,₹120 for two
10590,Pizza Hut,https://www.swiggy.com/dapi/menu/pl?restaurantId=10590,bangalore,Bellandur,Pizzas,4.3,13K+,1,0,₹300 for two
25793,KFC,https://www.swiggy.com/dapi/menu/pl?restaurantId=25793,bangalore,Bellandur,"Burgers, Fast Food, Rolls & Wraps",4.3,19K+,1,0,₹550 for two
72821,Burger King,https://www.swiggy.com/dapi/menu/pl?restaurantId=72821,bangalore,Kaikondrahalli,"Burgers, American",4.1,55K+,1,0,₹350 for two
689634,Domino's Pizza,https://www.swiggy.com/dapi/menu/pl?restaurantId=689634,bangalore,Janatha Colony,"Pizzas, Italian, Pastas, Desserts",4.3,1.8K+,1,0,₹400 for two
551489,Bakingo,https://www.swiggy.com/dapi/menu/pl?restaurantId=551489,bangalore,Panathur main road,"Bakery, Desserts, Beverages, Snacks",4.6,6.3K+,1,0,₹299 for two
825649,Theobroma,https://www.swiggy.com/dapi/menu/pl?restaurantId=825649,bangalore,Bellandur,"Bakery, Desserts, Beverages",4.5,1.8K+,1,0,₹300 for two
409261,Paris Panini - Gourmet Sandwiches & Wraps,https://www.swiggy.com/dapi/menu/pl?restaurantId=409261,bangalore,Bellandur,"sandwich, wrap, Fast Food, Pastas, Italian, Salads, Healthy Food, Desserts, Continental",4.5,6.7K+,1,0,₹500 for two
70252,Starbucks Coffee,https://www.swiggy.com/dapi/menu/pl?restaurantId=70252,bangalore,Bellandur,"Beverages, Cafe, Snacks, Desserts, Bakery, Ice Cream",4.4,5.1K+,1,0,₹400 for two
864430,Amadora Gourmet Ice Cream,https://www.swiggy.com/dapi/menu/pl?restaurantId=864430,bangalore,"Bellandur,Â Sarjapur","Ice Cream, Desserts, Bakery",4.8,664,1,0,₹400 for two
444074,Magnolia Bakery,https://www.swiggy.com/dapi/menu/pl?restaurantId=444074,bangalore,Bellandur,"Bakery, Desserts, Ice Cream",4.6,11K+,1,0,₹500 for two
692398,Taco Bell,https://www.swiggy.com/dapi/menu/pl?restaurantId=692398,bangalore,Mahadevapura,"Mexican, Fast Food, Snacks",4.1,2.8K+,1,0,₹300 for two
66107,Art Of Delight - Crafted Ice Creams And Desserts,https://www.swiggy.com/dapi/menu/pl?restaurantId=66107,bangalore,Bellandur,"Desserts, Ice Cream, Beverages",4.7,11K+,1,0,₹300 for two
820552,Lavonne Cafe,https://www.swiggy.com/dapi/menu/pl?restaurantId=820552,bangalore,Bellandur,"Cafe, Desserts, Bakery, Beverages, Pastas, Burgers",4.4,1.4K+,1,0,₹1000 for two
703708,Blue Tokai Coffee Roasters,https://www.swiggy.com/dapi/menu/pl?restaurantId=703708,bangalore,RMZ Ecoworld,"Cafe, Coffee, Beverages",4.5,991,1,0,₹600 for two
681179,GLOBO Ice Creams Of The World,https://www.swiggy.com/dapi/menu/pl?restaurantId=681179,bangalore,Kadubeesanahalli,"Ice Cream, Desserts, Bakery",4.4,28,1,0,₹150 for two
237150,Lo!  Low Carb And Keto Foods,https://www.swiggy.com/dapi/menu/pl?restaurantId=237150,bangalore,Bellandur Sarjapur,"Healthy Food, Keto, Continental",4.3,4.0K+,1,0,₹150 for two
352801,Grameen Kulfi,https://www.swiggy.com/dapi/menu/pl?restaurantId=352801,bangalore,Bellandur,"Ice Cream, Desserts",4.8,1.8K+,1,0,₹120 for two
546546,SMOOR,https://www.swiggy.com/dapi/menu/pl?restaurantId=546546,bangalore,Sarjapur Road,"Desserts, Bakery",4.6,3.4K+,1,0,₹350 for two
865560,Krispy Kreme - Doughnuts & Coffee,https://www.swiggy.com/dapi/menu/pl?restaurantId=865560,bangalore,"RMZ, Eco World","Desserts, Cafe, Bakery, Coffee, Beverages, Snacks",4.4,182,1,0,₹170 for two
334103,Cold Stone Creamery,https://www.swiggy.com/dapi/menu/pl?restaurantId=334103,bangalore,Sarjapur,"Ice Cream, Desserts, Beverages",4.3,2.0K+,1,0,₹200 for two
10590,Pizza Hut,https://www.swiggy.com/dapi/menu/pl?restaurantId=10590,bangalore,Bellandur,Pizzas,4.3,13K+,1,0,₹300 for two
1087170,Mealy - Your Everyday Meal,https://www.swiggy.com/dapi/menu/pl?restaurantId=1087170,bangalore,Marathahalli,"North Indian, Street Food, Beverages",4,56,1,0,₹200 for two
25793,KFC,https://www.swiggy.com/dapi/menu/pl?restaurantId=25793,bangalore,Bellandur,"Burgers, Fast Food, Rolls & Wraps",4.3,19K+,1,0,₹550 for two
72821,Burger King,https://www.swiggy.com/dapi/menu/pl?restaurantId=72821,bangalore,Kaikondrahalli,"Burgers, American",4.1,55K+,1,0,₹350 for two
689634,Domino's Pizza,https://www.swiggy.com/dapi/menu/pl?restaurantId=689634,bangalore,Janatha Colony,"Pizzas, Italian, Pastas, Desserts",4.3,1.8K+,1,0,₹400 for two
551489,Bakingo,https://www.swiggy.com/dapi/menu/pl?restaurantId=551489,bangalore,Panathur main road,"Bakery, Desserts, Beverages, Snacks",4.6,6.3K+,1,0,₹299 for two
1077372,Poha On Wheels,https://www.swiggy.com/dapi/menu/pl?restaurantId=1077372,bangalore,Bellandur Sarjapur,North Indian,4.5,173,1,0,₹200 for two
825649,Theobroma,https://www.swiggy.com/dapi/menu/pl?restaurantId=825649,bangalore,Bellandur,"Bakery, Desserts, Beverages",4.5,1.8K+,1,0,₹300 for two
10590,Pizza Hut,https://www.swiggy.com/dapi/menu/pl?restaurantId=10590,bangalore,Bellandur,Pizzas,4.3,13K+,1,0,₹300 for two
25793,KFC,https://www.swiggy.com/dapi/menu/pl?restaurantId=25793,bangalore,Bellandur,"Burgers, Fast Food, Rolls & Wraps",4.3,19K+,1,0,₹550 for two
72821,Burger King,https://www.swiggy.com/dapi/menu/pl?restaurantId=72821,bangalore,Kaikondrahalli,"Burgers, American",4.1,55K+,1,0,₹350 for two
689634,Domino's Pizza,https://www.swiggy.com/dapi/menu/pl?restaurantId=689634,bangalore,Janatha Colony,"Pizzas, Italian, Pastas, Desserts",4.3,1.8K+,1,0,₹400 for two
551489,Bakingo,https://www.swiggy.com/dapi/menu/pl?restaurantId=551489,bangalore,Panathur main road,"Bakery, Desserts, Beverages, Snacks",4.6,6.3K+,1,0,₹299 for two
825649,Theobroma,https://www.swiggy.com/dapi/menu/pl?restaurantId=825649,bangalore,Bellandur,"Bakery, Desserts, Beverages",4.5,1.8K+,1,0,₹300 for two
409261,Paris Panini - Gourmet Sandwiches & Wraps,https://www.swiggy.com/dapi/menu/pl?restaurantId=409261,bangalore,Bellandur,"sandwich, wrap, Fast Food, Pastas, Italian, Salads, Healthy Food, Desserts, Continental",4.5,6.7K+,1,0,₹500 for two
70252,Starbucks Coffee,https://www.swiggy.com/dapi/menu/pl?restaurantId=70252,bangalore,Bellandur,"Beverages, Cafe, Snacks, Desserts, Bakery, Ice Cream",4.4,5.1K+,1,0,₹400 for two
864430,Amadora Gourmet Ice Cream,https://www.swiggy.com/dapi/menu/pl?restaurantId=864430,bangalore,"Bellandur,Â Sarjapur","Ice Cream, Desserts, Bakery",4.8,664,1,0,₹400 for two
444074,Magnolia Bakery,https://www.swiggy.com/dapi/menu/pl?restaurantId=444074,bangalore,Bellandur,"Bakery, Desserts, Ice Cream",4.6,11K+,1,0,₹500 for two
692398,Taco Bell,https://www.swiggy.com/dapi/menu/pl?restaurantId=692398,bangalore,Mahadevapura,"Mexican, Fast Food, Snacks",4.1,2.8K+,1,0,₹300 for two
66107,Art Of Delight - Crafted Ice Creams And Desserts,https://www.swiggy.com/dapi/menu/pl?restaurantId=66107,bangalore,Bellandur,"Desserts, Ice Cream, Beverages",4.7,11K+,1,0,₹300 for two
820552,Lavonne Cafe,https://www.swiggy.com/dapi/menu/pl?restaurantId=820552,bangalore,Bellandur,"Cafe, Desserts, Bakery, Beverages, Pastas, Burgers",4.4,1.4K+,1,0,₹1000 for two
703708,Blue Tokai Coffee Roasters,https://www.swiggy.com/dapi/menu/pl?restaurantId=703708,bangalore,RMZ Ecoworld,"Cafe, Coffee, Beverages",4.5,991,1,0,₹600 for two
681179,GLOBO Ice Creams Of The World,https://www.swiggy.com/dapi/menu/pl?restaurantId=681179,bangalore,Kadubeesanahalli,"Ice Cream, Desserts, Bakery",4.4,28,1,0,₹150 for two
237150,Lo!  Low Carb And Keto Foods,https://www.swiggy.com/dapi/menu/pl?restaurantId=237150,bangalore,Bellandur Sarjapur,"Healthy Food, Keto, Continental",4.3,4.0K+,1,0,₹150 for two
352801,Grameen Kulfi,https://www.swiggy.com/dapi/menu/pl?restaurantId=352801,bangalore,Bellandur,"Ice Cream, Desserts",4.8,1.8K+,1,0,₹120 for two
546546,SMOOR,https://www.swiggy.com/dapi/menu/pl?restaurantId=546546,bangalore,Sarjapur Road,"Desserts, Bakery",4.6,3.4K+,1,0,₹350 for two
865560,Krispy Kreme - Doughnuts & Coffee,https://www.swiggy.com/dapi/menu/pl?restaurantId=865560,bangalore,"RMZ, Eco World","Desserts, Cafe, Bakery, Coffee, Beverages, Snacks",4.4,182,1,0,₹170 for two
334103,Cold Stone Creamery,https://www.swiggy.com/dapi/menu/pl?restaurantId=334103,bangalore,Sarjapur,"Ice Cream, Desserts, Beverages",4.3,2.0K+,1,0,₹200 for two
10590,Pizza Hut,https://www.swiggy.com/dapi/menu/pl?restaurantId=10590,bangalore,Bellandur,Pizzas,4.3,13K+,1,0,₹300 for two
1087170,Mealy - Your Everyday Meal,https://www.swiggy.com/dapi/menu/pl?restaurantId=1087170,bangalore,Marathahalli,"North Indian, Street Food, Beverages",4,56,1,0,₹200 for two
25793,KFC,https://www.swiggy.com/dapi/menu/pl?restaurantId=25793,bangalore,Bellandur,"Burgers, Fast Food, Rolls & Wraps",4.3,19K+,1,0,₹550 for two
72821,Burger King,https://www.swiggy.com/dapi/menu/pl?restaurantId=72821,bangalore,Kaikondrahalli,"Burgers, American",4.1,55K+,1,0,₹350 for two
689634,Domino's Pizza,https://www.swiggy.com/dapi/menu/pl?restaurantId=689634,bangalore,Janatha Colony,"Pizzas, Italian, Pastas, Desserts",4.3,1.8K+,1,0,₹400 for two
551489,Bakingo,https://www.swiggy.com/dapi/menu/pl?restaurantId=551489,bangalore,Panathur main road,"Bakery, Desserts, Beverages, Snacks",4.6,6.3K+,1,0,₹299 for two
1077372,Poha On Wheels,https://www.swiggy.com/dapi/menu/pl?restaurantId=1077372,bangalore,Bellandur Sarjapur,North Indian,4.5,173,1,0,₹200 for two
825649,Theobroma,https://www.swiggy.com/dapi/menu/pl?restaurantId=825649,bangalore,Bellandur,"Bakery, Desserts, Beverages",4.5,1.8K+,1,0,₹300 for two
12479,Pizza Hut,https://www.swiggy.com/dapi/menu/pl?restaurantId=12479,bangalore,Electronic City,Pizzas,4.2,21K+,1,0,₹350 for two
17311,KFC,https://www.swiggy.com/dapi/menu/pl?restaurantId=17311,bangalore,Electronic City,"Burgers, Fast Food, Rolls & Wraps",4.3,35K+,1,0,₹400 for two
660690,Theobroma,https://www.swiggy.com/dapi/menu/pl?restaurantId=660690,bangalore,Electronic City,Desserts,4.5,4.6K+,1,0,₹400 for two
73044,California Burrito,https://www.swiggy.com/dapi/menu/pl?restaurantId=73044,bangalore,Electronic City,"Mexican, American, Salads, Continental, Keto, Healthy Food, Beverages, Snacks, Desserts, Fast Food",4.6,15K+,1,0,₹250 for two
744495,The Belgian Waffle Co.,https://www.swiggy.com/dapi/menu/pl?restaurantId=744495,bangalore,HOSUR MAIN ROAD,"Waffle, Desserts, Ice Cream",4.5,767,1,0,₹200 for two
53120,Subway,https://www.swiggy.com/dapi/menu/pl?restaurantId=53120,bangalore,"Skywards Tech Park, Bangalore","sandwich, Salads, wrap, Healthy Food",4.3,18K+,1,0,₹350 for two
313830,Aubree,https://www.swiggy.com/dapi/menu/pl?restaurantId=313830,bangalore,Electronic City,"Bakery, Italian, Snacks, Fast Food, Desserts",4.5,2.2K+,1,0,₹700 for two
720355,Wendy's Burgers,https://www.swiggy.com/dapi/menu/pl?restaurantId=720355,bangalore,Electronic City Phase 1,"Burgers, American, Fast Food, Snacks",4.2,2.8K+,1,0,₹200 for two
681641,LeanCrust Pizza- ThinCrust Experts,https://www.swiggy.com/dapi/menu/pl?restaurantId=681641,bangalore,Electronic City,"Pizzas, Italian, Desserts",4.6,1.0K+,1,0,₹300 for two
352798,Grameen Kulfi,https://www.swiggy.com/dapi/menu/pl?restaurantId=352798,bangalore,Electronic City Phase-1,"Ice Cream, Desserts",4.7,958,1,0,₹120 for two
681391,GLOBO Ice Creams Of The World,https://www.swiggy.com/dapi/menu/pl?restaurantId=681391,bangalore,Electronic City,"Ice Cream, Desserts, Bakery",4.7,50,1,0,₹150 for two
244006,Wow! Momo,https://www.swiggy.com/dapi/menu/pl?restaurantId=244006,bangalore,Electronic City,"Momos, Chinese, fastfood, Asian, Beverages",4.1,2.9K+,1,0,₹300 for two
616301,"Bhatti Chicken - Grilled, NOT Fried!",https://www.swiggy.com/dapi/menu/pl?restaurantId=616301,bangalore,Veerasandra,"North Indian, Snacks, Fast Food, Tandoor",4.6,261,1,0,₹250 for two
263615,Veg Meals By LunchBox,https://www.swiggy.com/dapi/menu/pl?restaurantId=263615,bangalore,Electronic City Phase 1,"Thalis, North Indian, Biryani, South Indian, Desserts, Beverages",4.4,394,1,0,₹200 for two
338136,SMOOR,https://www.swiggy.com/dapi/menu/pl?restaurantId=338136,bangalore,Electronic City,"Desserts, Bakery",4.6,3.6K+,1,0,₹350 for two
594087,Mealful Rolls - India's Biggest Rolls,https://www.swiggy.com/dapi/menu/pl?restaurantId=594087,bangalore,Electronic City,"Fast Food, Snacks, North Indian, Desserts",4.4,417,1,0,₹250 for two
740559,Hola Pasta - Fresh Gourmet Pasta,https://www.swiggy.com/dapi/menu/pl?restaurantId=740559,bangalore,Electronic City,"Pastas, Italian, Desserts, Beverages",4.3,146,1,0,₹250 for two
816059,Salad Days,https://www.swiggy.com/dapi/menu/pl?restaurantId=816059,bangalore,Electronic City,Salads,4.6,2.2K+,1,0,₹500 for two
843571,Go Zero Ice Creams & Desserts,https://www.swiggy.com/dapi/menu/pl?restaurantId=843571,bangalore,Electronic City,"Ice Cream, Desserts, Healthy Food",4.6,186,1,0,₹150 for two
801163,Makhani Darbar,https://www.swiggy.com/dapi/menu/pl?restaurantId=801163,bangalore,Huskur Gate,"Kebabs, Mughlai, Beverages, Desserts",4.3,64,1,0,₹500 for two
12479,Pizza Hut,https://www.swiggy.com/dapi/menu/pl?restaurantId=12479,bangalore,Electronic City,Pizzas,4.2,21K+,1,0,₹350 for two
917327,McDonald's,https://www.swiggy.com/dapi/menu/pl?restaurantId=917327,bangalore,Velankani,"Burgers, Beverages, Cafe, Desserts",4.4,2.1K+,1,0,₹400 for two
17311,KFC,https://www.swiggy.com/dapi/menu/pl?restaurantId=17311,bangalore,Electronic City,"Burgers, Fast Food, Rolls & Wraps",4.3,35K+,1,0,₹400 for two
660690,Theobroma,https://www.swiggy.com/dapi/menu/pl?restaurantId=660690,bangalore,Electronic City,Desserts,4.5,4.6K+,1,0,₹400 for two
73044,California Burrito,https://www.swiggy.com/dapi/menu/pl?restaurantId=73044,bangalore,Electronic City,"Mexican, American, Salads, Continental, Keto, Healthy Food, Beverages, Snacks, Desserts, Fast Food",4.6,15K+,1,0,₹250 for two
1005852,Subway,https://www.swiggy.com/dapi/menu/pl?restaurantId=1005852,bangalore,Bommasandra,"sandwich, Salads, wrap, Healthy Food",4.3,621,1,0,₹350 for two
744495,The Belgian Waffle Co.,https://www.swiggy.com/dapi/menu/pl?restaurantId=744495,bangalore,HOSUR MAIN ROAD,"Waffle, Desserts, Ice Cream",4.5,767,1,0,₹200 for two
355188,Samosa Party,https://www.swiggy.com/dapi/menu/pl?restaurantId=355188,bangalore,Electronic City,"Fast Food, Snacks, Beverages, Chaat, North Indian, Street Food, Sweets, Desserts, Punjabi, Bakery",4.4,4.6K+,1,0,₹150 for two
12479,Pizza Hut,https://www.swiggy.com/dapi/menu/pl?restaurantId=12479,bangalore,Electronic City,Pizzas,4.2,21K+,1,0,₹350 for two
17311,KFC,https://www.swiggy.com/dapi/menu/pl?restaurantId=17311,bangalore,Electronic City,"Burgers, Fast Food, Rolls & Wraps",4.3,35K+,1,0,₹400 for two
